,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
1787,13,15,3,4,4,28,70,2.5
1788,13,542,3,4,2,2,2,1.1
1789,13,322,3,4,2,0,0,0.0
1790,13,988,3,4,2,0,0,0.0
1791,13,224,3,4,0,67,166,2.5
1792,13,113,3,4,0,550,963,1.8
1793,13,370,3,4,0,1600,4000,2.5
1794,14,81,3,4,40,15,30,2.0
1795,14,386,3,4,14,70,140,2.0
1796,15,746,3,4,2257,1935,2903,1.5
1797,15,282,3,4,1367,1172,1758,1.5
1798,15,125,3,4,850,729,1094,1.5
1799,15,503,3,4,831,0,0,0.0
1800,16,538,3,4,1280,1290,1897,1.5
1801,16,428,3,4,905,975,1463,1.5
1802,16,614,3,4,880,925,1359,1.5
1803,16,333,3,4,485,970,1439,1.5
1804,16,5,3,4,460,430,626,1.5
1805,16,21,3,4,396,355,533,1.5
1806,16,135,3,4,340,325,474,1.5
1807,16,716,3,4,336,270,387,1.4
1808,16,390,3,4,316,220,317,1.4
1809,16,335,3,4,300,450,674,1.5
1810,16,205,3,4,295,370,543,1.5
1811,16,887,3,4,240,310,453,1.5
1812,16,575,3,4,165,175,257,1.5
1813,16,879,3,4,155,160,229,1.4
1814,16,389,3,4,145,170,250,1.5
1815,16,873,3,4,140,240,342,1.4
1816,16,706,3,4,130,125,181,1.4
1817,16,690,3,4,125,195,288,1.5
1818,16,14,3,4,100,165,236,1.4
1819,16,350,3,4,80,80,116,1.5
1820,16,847,3,4,69,111,159,1.4
1821,16,406,3,4,60,78,109,1.4
1822,16,613,3,4,60,205,292,1.4
1823,16,73,3,4,43,190,274,1.4
1824,16,558,3,4,35,80,115,1.4
1825,16,869,3,4,33,65,93,1.4
1826,16,7,3,4,28,60,83,1.4
1827,16,533,3,4,26,19,25,1.3
1828,16,380,3,4,25,30,44,1.5
1829,16,570,3,4,23,32,45,1.4
1830,16,290,3,4,20,20,29,1.5
1831,16,789,3,4,18,65,96,1.5
1832,16,576,3,4,15,20,29,1.5
1833,16,880,3,4,11,80,112,1.4
1834,16,25,3,4,10,25,33,1.3
1835,17,686,3,4,1031,3749,6748,1.8
1836,17,79,3,4,697,1153,1384,1.2
1837,17,245,3,4,501,508,1016,2.0
1838,17,752,3,4,405,1327,2389,1.8
1839,17,961,3,4,392,518,1036,2.0
1840,17,274,3,4,177,820,1205,1.5
1841,17,931,3,4,172,252,504,2.0
1842,17,375,3,4,99,164,328,2.0
1843,17,472,3,4,65,1732,4294,2.5
1844,17,420,3,4,64,305,458,1.5
1845,17,308,3,4,61,73,114,1.6
1846,17,246,3,4,51,65,98,1.5
1847,17,16,3,4,0,772,1267,1.6
1848,18,596,3,4,1100,1180,1180,1.0
1849,18,776,3,4,817,1200,1080,0.9
1850,18,782,3,4,800,350,315,0.9
1851,18,59,3,4,800,560,672,1.2
1852,18,608,3,4,700,250,175,0.7
1853,18,316,3,4,700,578,462,0.8
1854,18,700,3,4,700,670,536,0.8
1855,18,615,3,4,700,800,800,1.0
1856,18,354,3,4,670,700,560,0.8
1857,18,255,3,4,570,450,315,0.7
1858,18,780,3,4,550,770,539,0.7
1859,18,210,3,4,500,800,800,1.0
1860,18,165,3,4,500,1100,1100,1.0
1861,18,784,3,4,470,700,700,1.0
1862,18,20,3,4,400,270,324,1.2
1863,18,983,3,4,400,940,940,1.0
1864,18,196,3,4,350,1000,1300,1.3
1865,18,47,3,4,300,80,104,1.3
1866,18,875,3,4,300,120,108,0.9
1867,18,546,3,4,300,250,175,0.7
1868,18,281,3,4,300,245,294,1.2
1869,18,618,3,4,300,300,240,0.8
1870,18,191,3,4,300,650,650,1.0
1871,18,707,3,4,250,400,400,1.0
1872,18,279,3,4,250,650,650,1.0
1873,18,826,3,4,200,391,391,1.0
1874,18,631,3,4,130,125,150,1.2
1875,18,675,3,4,120,280,280,1.0
1876,18,989,3,4,90,50,40,0.8
1877,18,790,3,4,60,35,28,0.8
1878,19,641,3,4,10500,40,56,1.4
1879,19,436,3,4,850,300,750,2.5
1880,19,422,3,4,400,250,250,1.0
1881,19,639,3,4,380,350,875,2.5
1882,19,235,3,4,345,88,139,1.6
1883,19,969,3,4,150,110,209,1.9
1884,19,728,3,4,120,0,0,0.0
1885,19,964,3,4,94,0,0,0.0
1886,19,262,3,4,82,80,168,2.1
1887,19,257,3,4,80,0,0,0.0
1888,19,646,3,4,80,60,63,1.1
1889,19,344,3,4,37,25,50,2.0
1890,19,650,3,4,34,10,16,1.6
1891,19,645,3,4,30,40,60,1.5
1892,19,114,3,4,20,0,0,0.0
1893,19,269,3,4,10,5,8,1.5
1894,19,677,3,4,6,0,0,0.0
1895,19,354,3,4,5,4,8,2.0
1896,19,446,3,4,0,30,69,2.3
1897,19,754,3,4,0,670,871,1.3
1898,20,352,3,4,1596,0,0,0.0
1899,20,972,3,4,1160,700,700,1.0
1900,20,108,3,4,540,145,174,1.2
1901,20,287,3,4,470,320,276,0.9
1902,20,385,3,4,415,0,0,0.0
1903,20,277,3,4,302,30,45,1.5
1904,20,435,3,4,300,35,42,1.2
1905,20,452,3,4,245,250,500,2.0
1906,20,714,3,4,245,220,550,2.5
1907,20,914,3,4,223,0,0,0.0
1908,20,15,3,4,220,16,15,0.9
1909,20,33,3,4,200,9,13,1.4
1910,20,798,3,4,195,80,144,1.8
1911,20,417,3,4,166,168,168,1.0
1912,20,476,3,4,154,0,0,0.0
1913,20,781,3,4,150,105,248,2.4
1914,20,767,3,4,140,0,0,0.0
1915,20,627,3,4,115,0,0,0.0
1916,20,590,3,4,105,0,0,0.0
1917,20,866,3,4,95,20,10,0.5
1918,20,445,3,4,95,30,30,1.0
1919,20,388,3,4,90,0,0,0.0
1920,20,562,3,4,80,0,0,0.0
1921,20,865,3,4,80,59,118,2.0
1922,20,286,3,4,75,5,7,1.5
1923,20,213,3,4,70,0,0,0.0
1924,20,556,3,4,70,36,36,1.0
1925,20,412,3,4,65,0,0,0.0
1926,20,285,3,4,60,83,120,1.4
1927,20,619,3,4,60,120,180,1.5
1928,20,384,3,4,56,0,0,0.0
1929,20,206,3,4,54,50,50,1.0
1930,20,679,3,4,53,50,30,0.6
1931,20,725,3,4,48,18,18,1.0
1932,20,532,3,4,42,15,13,0.9
1933,20,53,3,4,40,60,48,0.8
1934,20,167,3,4,40,180,216,1.2
1935,20,84,3,4,35,0,0,0.0
1936,20,755,3,4,31,25,38,1.5
1937,20,74,3,4,30,8,6,0.8
1938,20,624,3,4,30,130,260,2.0
1939,20,238,3,4,28,6,6,1.0
1940,20,219,3,4,20,0,0,0.0
1941,20,806,3,4,18,0,0,0.0
1942,20,421,3,4,17,10,8,0.8
1943,20,230,3,4,15,0,0,0.0
1944,20,353,3,4,15,0,0,0.0
1945,20,658,3,4,15,12,25,2.1
1946,20,457,3,4,14,40,72,1.8
1947,20,633,3,4,13,0,0,0.0
1948,20,18,3,4,9,0,0,0.0
1949,20,237,3,4,8,0,0,0.0
1950,20,317,3,4,8,0,0,0.0
1951,20,770,3,4,7,0,0,0.0
1952,20,264,3,4,5,0,0,0.0
1953,20,783,3,4,5,5,5,1.0
1954,20,911,3,4,5,4,10,2.5
1955,20,434,3,4,2,5,5,1.0
1956,20,691,3,4,0,49,59,1.2
1957,21,885,3,4,950,920,1104,1.2
1958,21,289,3,4,361,361,433,1.2
1959,21,1,3,4,250,220,440,2.0
1960,21,233,3,4,150,110,132,1.2
1961,21,259,3,4,110,159,334,2.1
1962,21,552,3,4,100,80,120,1.5
1963,21,415,3,4,100,90,162,1.8
1964,21,188,3,4,80,0,0,0.0
1965,21,808,3,4,72,33,33,1.0
1966,21,429,3,4,70,67,80,1.2
1967,21,817,3,4,64,0,0,0.0
1968,21,583,3,4,50,0,0,0.0
1969,21,441,3,4,45,5,7,1.5
1970,21,54,3,4,45,35,53,1.5
1971,21,118,3,4,40,0,0,0.0
1972,21,726,3,4,30,8,16,2.0
1973,21,371,3,4,30,19,23,1.2
1974,21,251,3,4,30,45,54,1.2
1975,21,234,3,4,24,7,7,1.0
1976,21,96,3,4,24,24,29,1.2
1977,21,288,3,4,20,300,360,1.2
1978,21,897,3,4,18,20,24,1.2
1979,21,584,3,4,18,18,36,2.0
1980,21,729,3,4,16,14,28,2.0
1981,21,216,3,4,15,15,15,1.0
1982,21,104,3,4,14,15,30,2.0
1983,21,878,3,4,11,10,12,1.2
1984,21,953,3,4,10,0,0,0.0
1985,21,178,3,4,10,10,16,1.6
1986,21,669,3,4,5,8,10,1.2
1987,21,460,3,4,4,4,6,1.5
1988,21,343,3,4,3,10,10,1.0
1989,21,377,3,4,2,2,3,1.5
1990,21,708,3,4,1,3,3,1.0
1991,21,653,3,4,0,2,3,1.5
1992,21,802,3,4,0,9,7,0.8
1993,21,462,3,4,0,9,9,1.0
1994,22,643,3,4,600,2,4,1.8
1995,22,642,3,4,550,490,490,1.0
1996,22,816,3,4,290,0,0,0.0
1997,22,735,3,4,260,0,0,0.0
1998,22,637,3,4,240,48,48,1.0
1999,22,634,3,4,200,0,0,0.0
2000,22,206,3,4,180,0,0,0.0
2001,22,507,3,4,170,30,18,0.6
2002,22,938,3,4,152,17,17,1.0
2003,22,559,3,4,150,40,38,1.0
2004,22,802,3,4,100,0,0,0.0
2005,22,764,3,4,100,54,49,0.9
2006,22,957,3,4,40,5,8,1.6
2007,23,519,3,4,250,569,1394,2.5
2008,23,61,3,4,63,32,45,1.4
2009,23,607,3,4,17,0,0,0.0
2010,23,199,3,4,15,30,68,2.3
2011,23,710,3,4,12,10,25,2.5
2012,23,126,3,4,10,40,100,2.5
2013,23,334,3,4,7,2,5,2.5
2014,23,106,3,4,3,1,2,2.0
2015,23,299,3,4,2,5,13,2.5
2016,23,665,3,4,2,11,19,1.8
2017,23,219,3,4,0,3,8,2.5
2018,23,433,3,4,0,5,8,1.5
2019,24,630,3,4,100,70,91,1.3
2020,24,505,3,4,60,40,32,0.8
2021,24,363,3,4,58,26,104,4.0
2022,24,491,3,4,39,5,15,3.0
2023,24,45,3,4,38,45,68,1.5
2024,24,792,3,4,10,18,13,0.7
2025,24,249,3,4,9,0,0,0.0
2026,24,666,3,4,4,7,21,3.0
2027,24,71,3,4,0,3,4,1.2
2028,24,411,3,4,0,4,7,1.7
2029,25,718,3,4,0,0,0,0.0
2030,25,627,3,4,0,0,0,0.0
2031,26,687,3,4,385,74,111,1.5
2032,26,78,3,4,282,119,333,2.8
2033,26,844,3,4,280,439,626,1.4
2034,26,942,3,4,270,0,0,0.0
2035,26,557,3,4,260,9,6,0.7
2036,26,587,3,4,255,0,0,0.0
2037,26,261,3,4,220,80,120,1.5
2038,26,718,3,4,200,50,75,1.5
2039,26,553,3,4,200,90,126,1.4
2040,26,736,3,4,199,180,450,2.5
2041,26,723,3,4,190,40,80,2.0
2042,26,176,3,4,182,20,21,1.1
2043,26,509,3,4,170,0,0,0.0
2044,26,742,3,4,164,25,63,2.5
2045,26,786,3,4,160,120,120,1.0
2046,26,145,3,4,155,140,138,1.0
2047,26,764,3,4,150,175,263,1.5
2048,26,656,3,4,150,300,441,1.5
2049,26,609,3,4,138,35,74,2.1
2050,26,697,3,4,120,105,147,1.4
2051,26,778,3,4,112,0,0,0.0
2052,26,241,3,4,100,80,88,1.1
2053,26,198,3,4,90,120,180,1.5
2054,26,820,3,4,81,39,31,0.8
2055,26,551,3,4,80,40,80,2.0
2056,26,182,3,4,80,60,63,1.1
2057,26,345,3,4,80,75,92,1.2
2058,26,373,3,4,75,0,0,0.0
2059,26,829,3,4,60,30,34,1.1
2060,26,604,3,4,60,60,120,2.0
2061,26,292,3,4,60,73,183,2.5
2062,26,577,3,4,50,49,103,2.1
2063,26,364,3,4,50,100,100,1.0
2064,26,340,3,4,45,40,56,1.4
2065,26,350,3,4,45,25,18,0.7
2066,26,426,3,4,45,19,38,2.0
2067,26,936,3,4,45,25,44,1.8
2068,26,407,3,4,45,40,72,1.8
2069,26,113,3,4,45,100,105,1.1
2070,26,10,3,4,40,0,0,0.0
2071,26,368,3,4,40,10,18,1.8
2072,26,209,3,4,40,26,31,1.2
2073,26,961,3,4,40,40,42,1.1
2074,26,278,3,4,38,0,0,0.0
2075,26,291,3,4,37,36,22,0.6
2076,26,93,3,4,35,7,6,0.9
2077,26,474,3,4,33,9,13,1.4
2078,26,444,3,4,33,25,46,1.8
2079,26,508,3,4,32,6,12,2.0
2080,26,103,3,4,32,30,32,1.1
2081,26,325,3,4,30,8,14,1.7
2082,26,304,3,4,30,20,40,2.0
2083,26,493,3,4,27,23,19,0.8
2084,26,740,3,4,26,20,40,2.0
2085,26,141,3,4,25,20,32,1.6
2086,26,579,3,4,25,20,50,2.5
2087,26,221,3,4,23,14,28,2.0
2088,26,99,3,4,22,27,46,1.7
2089,26,401,3,4,20,12,8,0.7
2090,26,75,3,4,20,25,50,2.0
2091,26,330,3,4,18,15,38,2.5
2092,26,76,3,4,15,27,30,1.1
2093,26,465,3,4,15,25,63,2.5
2094,26,900,3,4,13,12,24,2.0
2095,26,212,3,4,12,5,13,2.5
2096,26,172,3,4,12,6,12,2.0
2097,26,853,3,4,12,12,17,1.4
2098,26,215,3,4,11,10,11,1.1
2099,26,357,3,4,10,0,0,0.0
2100,26,400,3,4,10,8,11,1.4
2101,26,16,3,4,10,15,30,2.0
2102,26,161,3,4,10,18,32,1.8
2103,26,849,3,4,8,12,13,1.1
2104,26,783,3,4,8,16,17,1.1
2105,26,632,3,4,6,10,18,1.8
2106,26,130,3,4,5,0,0,0.0
2107,26,164,3,4,5,0,0,0.0
2108,26,272,3,4,0,19,15,0.8
2109,26,649,3,4,0,26,42,1.6
2110,27,358,3,4,730,0,0,0.0
2111,27,564,3,4,567,600,1080,1.8
2112,27,473,3,4,420,435,716,1.6
2113,27,760,3,4,320,100,100,1.0
2114,27,766,3,4,300,280,420,1.5
2115,27,849,3,4,250,70,126,1.8
2116,27,524,3,4,246,178,245,1.4
2117,27,327,3,4,165,230,575,2.5
2118,27,435,3,4,140,20,20,1.0
2119,27,724,3,4,140,70,133,1.9
2120,27,581,3,4,125,40,52,1.3
2121,27,715,3,4,104,25,13,0.5
2122,27,207,3,4,100,625,1375,2.2
2123,27,169,3,4,84,335,838,2.5
2124,27,283,3,4,83,0,0,0.0
2125,27,824,3,4,80,50,50,1.0
2126,27,769,3,4,57,0,0,0.0
2127,27,106,3,4,45,16,21,1.3
2128,27,459,3,4,45,32,48,1.5
2129,27,898,3,4,40,10,12,1.2
2130,27,227,3,4,25,16,18,1.1
2131,27,121,3,4,0,25,55,2.2
2132,28,561,3,4,1070,1010,2020,2.0
2133,28,605,3,4,1000,1900,2527,1.3
2134,28,301,3,4,800,0,0,0.0
2135,28,660,3,4,610,150,375,2.5
2136,28,696,3,4,527,330,370,1.1
2137,28,204,3,4,500,420,1050,2.5
2138,28,62,3,4,500,600,1620,2.7
2139,28,313,3,4,420,505,505,1.0
2140,28,709,3,4,350,850,1700,2.0
2141,28,756,3,4,300,350,875,2.5
2142,28,28,3,4,286,332,332,1.0
2143,28,65,3,4,230,122,147,1.2
2144,28,228,3,4,225,230,161,0.7
2145,28,450,3,4,160,107,203,1.9
2146,28,43,3,4,120,35,88,2.5
2147,28,448,3,4,120,120,240,2.0
2148,28,616,3,4,100,100,112,1.1
2149,28,582,3,4,100,120,120,1.0
2150,28,684,3,4,100,250,250,1.0
2151,28,534,3,4,63,110,108,1.0
2152,28,247,3,4,62,74,163,2.2
2153,28,171,3,4,60,55,87,1.6
2154,28,488,3,4,55,40,84,2.1
2155,28,721,3,4,55,50,75,1.5
2156,28,381,3,4,50,8,20,2.5
2157,28,378,3,4,37,28,35,1.2
2158,28,239,3,4,35,18,32,1.8
2159,28,355,3,4,32,55,110,2.0
2160,28,693,3,4,30,0,0,0.0
2161,28,846,3,4,30,20,36,1.8
2162,28,157,3,4,30,32,38,1.2
2163,28,499,3,4,25,15,18,1.2
2164,28,959,3,4,25,18,23,1.3
2165,28,937,3,4,23,590,1136,1.9
2166,28,528,3,4,12,10,23,2.3
2167,28,297,3,4,10,83,87,1.1
2168,28,147,3,4,8,10,7,0.7
2169,28,383,3,4,0,13,23,1.8
2170,28,943,3,4,0,30,60,2.0
2171,28,31,3,4,0,130,260,2.0
2172,29,244,3,4,205,200,580,2.9
2173,29,110,3,4,150,150,450,3.0
2174,29,677,3,4,110,96,114,1.2
2175,29,99,3,4,110,150,300,2.0
2176,29,120,3,4,106,110,150,1.4
2177,29,580,3,4,102,92,113,1.2
2178,29,105,3,4,70,70,210,3.0
2179,29,910,3,4,60,89,267,3.0
2180,29,129,3,4,45,22,66,3.0
2181,29,305,3,4,43,70,98,1.4
2182,29,769,3,4,40,35,53,1.5
2183,29,813,3,4,35,30,45,1.5
2184,29,952,3,4,32,105,254,2.4
2185,29,435,3,4,30,10,25,2.5
2186,29,17,3,4,28,35,105,3.0
2187,29,625,3,4,25,25,26,1.1
2188,29,347,3,4,24,32,96,3.0
2189,29,692,3,4,23,23,44,1.9
2190,29,270,3,4,22,12,17,1.4
2191,29,979,3,4,20,15,24,1.6
2192,29,980,3,4,18,35,76,2.2
2193,29,131,3,4,16,15,21,1.4
2194,29,413,3,4,15,12,17,1.5
2195,29,155,3,4,15,19,29,1.5
2196,29,947,3,4,15,20,60,3.0
2197,29,58,3,4,13,7,11,1.5
2198,29,685,3,4,10,6,18,3.0
2199,29,34,3,4,10,11,28,2.5
2200,29,253,3,4,10,15,26,1.8
2201,29,109,3,4,7,8,24,3.0
2202,29,41,3,4,7,11,21,1.8
2203,29,256,3,4,7,12,36,3.0
2204,29,263,3,4,7,0,0,0.0
2205,29,336,3,4,5,3,8,2.5
2206,29,395,3,4,5,10,10,1.0
2207,29,550,3,4,5,13,25,2.0
2208,29,439,3,4,3,4,8,2.0
2209,29,924,3,4,3,10,24,2.5
2210,30,156,3,4,100,0,0,0.0
2211,30,506,3,4,75,50,135,2.7
2212,30,867,3,4,0,0,0,0.0
2213,31,430,3,4,68,37,96,2.6
2214,31,236,3,4,50,68,170,2.5
2215,31,796,3,4,33,8,22,2.8
2216,31,638,3,4,8,120,292,2.4
2217,0,449,3,5,50,0,0,0.0
2218,0,648,3,5,12,6,6,1.0
2219,1,917,3,5,1400,2190,3285,1.5
2220,1,55,3,5,1200,800,1200,1.5
2221,1,115,3,5,820,0,0,0.0
2222,1,44,3,5,768,635,762,1.2
2223,1,254,3,5,740,373,560,1.5
2224,1,149,3,5,730,830,1743,2.1
2225,1,536,3,5,658,499,1397,2.8
2226,1,771,3,5,594,515,824,1.6
2227,1,977,3,5,530,590,1062,1.8
2228,1,243,3,5,500,500,300,0.6
2229,1,777,3,5,500,400,600,1.5
2230,1,674,3,5,477,510,561,1.1
2231,1,929,3,5,380,530,1060,2.0
2232,1,159,3,5,300,300,450,1.5
2233,1,146,3,5,275,370,370,1.0
2234,1,836,3,5,200,240,600,2.5
2235,1,868,3,5,160,380,494,1.3
2236,1,160,3,5,105,110,149,1.4
2237,1,0,3,5,100,100,200,2.0
2238,1,984,3,5,100,179,179,1.0
2239,1,175,3,5,95,70,84,1.2
2240,1,930,3,5,80,80,210,2.6
2241,1,769,3,5,73,66,119,1.8
2242,1,687,3,5,55,57,143,2.5
2243,1,486,3,5,40,30,75,2.5
2244,1,699,3,5,40,110,77,0.7
2245,1,535,3,5,38,48,72,1.5
2246,1,530,3,5,35,28,34,1.2
2247,1,934,3,5,35,40,52,1.3
2248,1,203,3,5,30,30,30,1.0
2249,1,774,3,5,30,45,45,1.0
2250,1,252,3,5,30,80,80,1.0
2251,1,39,3,5,30,80,96,1.2
2252,1,75,3,5,28,26,26,1.0
2253,1,435,3,5,26,29,46,1.6
2254,1,466,3,5,25,20,16,0.8
2255,1,341,3,5,25,20,20,1.0
2256,1,144,3,5,23,23,28,1.2
2257,1,119,3,5,22,102,92,0.9
2258,1,200,3,5,21,19,19,1.0
2259,1,756,3,5,20,18,14,0.8
2260,1,102,3,5,20,20,18,0.9
2261,1,314,3,5,20,30,30,1.0
2262,1,655,3,5,20,45,54,1.2
2263,1,210,3,5,20,140,245,1.8
2264,1,647,3,5,18,16,21,1.3
2265,1,376,3,5,15,30,30,1.0
2266,1,805,3,5,15,20,50,2.5
2267,1,37,3,5,13,15,33,2.3
2268,1,630,3,5,12,12,24,2.0
2269,1,111,3,5,11,25,25,1.0
2270,1,36,3,5,11,24,55,2.3
2271,1,974,3,5,10,9,5,0.6
2272,1,718,3,5,10,30,30,1.0
2273,1,451,3,5,10,30,39,1.3
2274,1,897,3,5,10,45,59,1.3
2275,1,783,3,5,9,10,20,2.0
2276,1,29,3,5,9,22,20,0.9
2277,1,951,3,5,9,95,66,0.7
2278,1,58,3,5,8,8,16,2.0
2279,1,975,3,5,8,23,32,1.4
2280,1,812,3,5,8,66,79,1.2
2281,1,42,3,5,8,11,9,0.9
2282,1,312,3,5,7,7,8,1.1
2283,1,599,3,5,7,12,8,0.7
2284,1,396,3,5,7,8,16,2.0
2285,1,2,3,5,6,20,16,0.8
2286,1,727,3,5,5,5,3,0.5
2287,1,555,3,5,5,6,5,0.8
2288,1,133,3,5,5,5,6,1.2
2289,1,976,3,5,5,27,30,1.1
2290,1,735,3,5,5,6,6,1.0
2291,1,941,3,5,4,4,6,1.4
2292,1,416,3,5,4,4,10,2.5
2293,1,532,3,5,4,19,19,1.0
2294,1,248,3,5,3,3,7,2.2
2295,1,892,3,5,3,13,17,1.3
2296,1,360,3,5,2,1,1,1.0
2297,1,127,3,5,2,2,2,1.0
2298,1,339,3,5,2,2,4,2.0
2299,1,870,3,5,2,15,23,1.5
2300,1,799,3,5,2,35,56,1.6
2301,1,350,3,5,2,9,14,1.5
2302,1,143,3,5,2,14,18,1.3
2303,1,940,3,5,0,3,5,1.5
2304,1,793,3,5,0,9,5,0.6
2305,1,93,3,5,0,5,13,2.5
2306,1,337,3,5,0,12,13,1.1
2307,1,944,3,5,0,14,18,1.3
2308,1,91,3,5,0,11,28,2.5
2309,1,711,3,5,0,35,35,1.0
2310,1,35,3,5,0,28,49,1.8
2311,1,529,3,5,0,102,133,1.3
2312,1,30,3,5,0,130,143,1.1
2313,1,392,3,5,0,560,1232,2.2
2314,2,50,3,5,2500,0,0,0.0
2315,2,863,3,5,2300,1800,2340,1.3
2316,2,51,3,5,1600,1300,1950,1.5
2317,2,807,3,5,1050,980,1470,1.5
2318,2,309,3,5,500,750,1125,1.5
2319,2,651,3,5,100,0,0,0.0
2320,2,229,3,5,40,0,0,0.0
2321,3,676,3,5,929,864,748,0.9
2322,3,621,3,5,900,1062,2085,2.0
2323,3,477,3,5,480,545,763,1.4
2324,3,932,3,5,300,307,153,0.5
2325,3,475,3,5,140,80,80,1.0
2326,3,326,3,5,130,40,40,1.0
2327,3,463,3,5,94,180,270,1.5
2328,3,138,3,5,90,26,65,2.5
2329,3,788,3,5,80,12,24,2.0
2330,3,72,3,5,70,60,90,1.5
2331,3,402,3,5,69,40,25,0.6
2332,3,620,3,5,60,30,48,1.6
2333,3,845,3,5,56,121,145,1.2
2334,3,611,3,5,55,51,51,1.0
2335,3,699,3,5,30,40,60,1.5
2336,3,578,3,5,25,0,0,0.0
2337,3,804,3,5,25,80,120,1.5
2338,3,698,3,5,20,10,10,1.0
2339,3,833,3,5,1,4,3,0.8
2340,4,753,3,5,4600,2000,3325,1.7
2341,4,737,3,5,3400,950,1150,1.2
2342,4,6,3,5,2500,2300,4600,2.0
2343,4,273,3,5,2300,1200,1800,1.5
2344,4,60,3,5,2200,268,302,1.1
2345,4,471,3,5,1800,2500,3450,1.4
2346,4,733,3,5,1600,1275,1275,1.0
2347,4,822,3,5,1500,1000,1080,1.1
2348,4,610,3,5,1400,1000,2000,2.0
2349,4,517,3,5,1265,1650,3300,2.0
2350,4,469,3,5,1200,890,1068,1.2
2351,4,522,3,5,1200,1000,1500,1.5
2352,4,485,3,5,1050,950,1900,2.0
2353,4,767,3,5,900,750,1125,1.5
2354,4,683,3,5,850,50,75,1.5
2355,4,961,3,5,800,2000,2400,1.2
2356,4,762,3,5,650,200,300,1.5
2357,4,795,3,5,650,850,1700,2.0
2358,4,260,3,5,550,500,680,1.4
2359,4,195,3,5,530,260,442,1.7
2360,4,915,3,5,500,200,300,1.5
2361,4,785,3,5,500,400,480,1.2
2362,4,673,3,5,500,600,900,1.5
2363,4,738,3,5,480,400,800,2.0
2364,4,916,3,5,450,420,540,1.3
2365,4,63,3,5,440,495,495,1.0
2366,4,219,3,5,400,0,0,0.0
2367,4,511,3,5,400,390,585,1.5
2368,4,57,3,5,400,600,900,1.5
2369,4,125,3,5,400,720,810,1.1
2370,4,80,3,5,350,350,385,1.1
2371,4,139,3,5,350,350,700,2.0
2372,4,202,3,5,330,200,200,1.0
2373,4,891,3,5,300,350,700,2.0
2374,4,860,3,5,280,290,483,1.7
2375,4,484,3,5,253,250,298,1.2
2376,4,372,3,5,200,150,225,1.5
2377,4,791,3,5,150,180,180,1.0
2378,4,734,3,5,145,120,216,1.8
2379,4,544,3,5,130,80,120,1.5
2380,4,27,3,5,120,48,72,1.5
2381,4,153,3,5,50,18,20,1.1
2382,4,838,3,5,40,15,15,1.0
2383,4,278,3,5,30,70,105,1.5
2384,4,730,3,5,0,65,98,1.5
2385,4,981,3,5,0,450,450,1.0
2386,5,514,3,5,260,200,200,1.0
2387,5,758,3,5,151,153,306,2.0
2388,5,95,3,5,150,215,194,0.9
2389,5,541,3,5,130,140,350,2.5
2390,5,814,3,5,100,0,0,0.0
2391,5,841,3,5,100,215,161,0.8
2392,5,127,3,5,95,70,35,0.5
2393,5,226,3,5,90,100,57,0.6
2394,5,184,3,5,90,82,97,1.2
2395,5,768,3,5,70,48,48,1.0
2396,5,218,3,5,70,46,83,1.8
2397,5,186,3,5,60,80,120,1.5
2398,5,563,3,5,50,30,54,1.8
2399,5,636,3,5,50,40,80,2.0
2400,5,671,3,5,48,35,46,1.3
2401,5,918,3,5,42,85,128,1.5
2402,5,667,3,5,40,40,40,1.0
2403,5,827,3,5,40,80,120,1.5
2404,5,882,3,5,40,280,560,2.0
2405,5,189,3,5,37,37,74,2.0
2406,5,487,3,5,33,47,54,1.1
2407,5,810,3,5,30,28,14,0.5
2408,5,531,3,5,30,30,21,0.7
2409,5,712,3,5,30,25,35,1.4
2410,5,743,3,5,30,40,80,2.0
2411,5,789,3,5,30,55,88,1.6
2412,5,694,3,5,26,26,52,2.0
2413,5,503,3,5,23,30,62,2.1
2414,5,569,3,5,20,20,26,1.3
2415,5,136,3,5,20,40,20,0.5
2416,5,800,3,5,20,20,40,2.0
2417,5,919,3,5,20,20,40,2.0
2418,5,913,3,5,20,26,52,2.0
2419,5,332,3,5,20,132,46,0.3
2420,5,893,3,5,20,80,200,2.5
2421,5,889,3,5,19,14,8,0.6
2422,5,732,3,5,16,16,11,0.7
2423,5,102,3,5,15,14,7,0.5
2424,5,554,3,5,12,6,8,1.4
2425,5,439,3,5,12,11,11,1.0
2426,5,901,3,5,12,12,19,1.6
2427,5,437,3,5,12,18,36,2.0
2428,5,101,3,5,11,10,12,1.2
2429,5,192,3,5,10,10,8,0.8
2430,5,232,3,5,10,9,18,2.0
2431,5,56,3,5,10,10,20,2.0
2432,5,954,3,5,10,15,15,1.0
2433,5,231,3,5,10,15,27,1.8
2434,5,856,3,5,10,15,30,2.0
2435,5,179,3,5,10,9,22,2.5
2436,5,90,3,5,9,15,15,1.0
2437,5,398,3,5,8,6,5,0.8
2438,5,765,3,5,8,20,40,2.0
2439,5,831,3,5,8,38,57,1.5
2440,5,855,3,5,8,120,96,0.8
2441,5,565,3,5,7,8,8,1.0
2442,5,271,3,5,7,25,26,1.0
2443,5,409,3,5,5,165,297,1.8
